Recording timestamp [ms];Computer timestamp [ms];Sensor;Project name;Export date;Participant name;Recording name;Recording date;Recording date UTC;Recording start time;Recording start time UTC;Recording duration [ms];Timeline name;Recording Fixation filter name;Recording software version;Recording resolution height [px];Recording resolution width [px];Recording monitor latency [ms];Average calibration accuracy [mm];Average calibration precision SD [mm];Average calibration precision RMS [mm];Average calibration accuracy [°];Average calibration precision SD [°];Average calibration precision RMS [°];Average calibration accuracy [px];Average calibration precision SD [px];Average calibration precision RMS [px];Average validation accuracy [mm];Average validation precision SD [mm];Average validation precision RMS [mm];Average validation accuracy [°];Average validation precision SD [°];Average validation precision RMS [°];Average validation accuracy [px];Average validation precision SD [px];Average validation precision RMS [px];Eyetracker timestamp [μs];Event;Event value;Gaze point X [DACS px];Gaze point Y [DACS px];Gaze point left X [DACS px];Gaze point left Y [DACS px];Gaze point right X [DACS px];Gaze point right Y [DACS px];Gaze direction left X [DACS norm];Gaze direction left Y [DACS norm];Gaze direction left Z [DACS norm];Gaze direction right X [DACS norm];Gaze direction right Y [DACS norm];Gaze direction right Z [DACS norm];Pupil diameter left [mm];Pupil diameter right [mm];Pupil diameter filtered [mm];Validity left;Validity right;Eye position left X [DACS mm];Eye position left Y [DACS mm];Eye position left Z [DACS mm];Eye position right X [DACS mm];Eye position right Y [DACS mm];Eye position right Z [DACS mm];Gaze point left X [DACS mm];Gaze point left Y [DACS mm];Gaze point right X [DACS mm];Gaze point right Y [DACS mm];Gaze point X [MCS norm];Gaze point Y [MCS norm];Gaze point left X [MCS norm];Gaze point left Y [MCS norm];Gaze point right X [MCS norm];Gaze point right Y [MCS norm];Presented Stimulus name;Presented Media name;Presented Media width [px];Presented Media height [px];Presented Media position X [DACS px];Presented Media position Y [DACS px];Original Media width [px];Original Media height [px];Eye movement type;Eye movement event duration [ms];Eye movement type index;Fixation point X [DACS px];Fixation point Y [DACS px];Fixation point X [MCS norm];Fixation point Y [MCS norm];Ungrouped;Client area position X [px];Client area position Y [px];Viewport position X [px];Viewport position Y [px];Viewport width [px];Viewport height [px];Full page width [px];Full page height [px];Mouse position X [DACS px];Mouse position Y [DACS px]
10054;1626843711;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6622696445;;;1269;693;1225;671;1313;716;0,20746;-0,10204;-0,97291;0,1343;-0,05887;-0,98919;3,738;3,81;3,782;Valid;Valid;268,6;255,4;392,3;325,1;251,8;386,9;352,3;214,2;377,6;228,8;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;17;61;;;;;;;;;;;;;;;
10071;1626843728;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6622713338;;;1269;698;1224;668;1314;729;0,20305;-0,10277;-0,97376;0,13188;-0,04906;-0,99005;3,733;3,857;3,798;Valid;Valid;270,1;254,7;392,8;326,1;252,1;387,5;352;213,3;377,8;232,9;;;;;;;Eyetracker Calibration;;;;;;;;Unclassified;33;67;;;;;;;;;;;;;;;
10104;1626843761;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6622746361;;;1246;689;1223;700;1269;677;0,19796;-0,07638;-0,97723;0,09255;-0,09494;-0,99117;3,756;3,918;3,836;Valid;Valid;271,9;254,3;393,1;328,5;253,5;388,3;351,5;223,6;364,8;216,3;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;17;62;;;;;;;;;;;;;;;
10121;1626843777;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6622763262;;;1250;686;1224;694;1277;678;0,19575;-0,0816;-0,97725;0,09607;-0,09611;-0,99072;3,764;3,92;3,839;Valid;Valid;273,2;254,4;393,1;329,3;254,2;388,5;351,9;221,6;367;216,5;;;;;;;Eyetracker Calibration;;;;;;;;Unclassified;33;68;;;;;;;;;;;;;;;
10154;1626843811;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6622796364;;;1269;706;1225;704;1312;708;0,19337;-0,07398;-0,97833;0,11785;-0,07513;-0,99019;3,791;3,909;3,842;Valid;Valid;274,8;254,4;392,1;331;255,7;387,9;352,3;224,8;377,2;226,3;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;17;63;;;;;;;;;;;;;;;
10171;1626843827;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6622813201;;;1272;701;1235;705;1310;697;0,19741;-0,0729;-0,97761;0,11442;-0,08576;-0,98972;3,76;3,905;3,84;Valid;Valid;276;254,3;391,8;331,7;256,2;387,8;355,1;225,1;376,6;222,6;;;;;;;Eyetracker Calibration;;;;;;;;Unclassified;17;69;;;;;;;;;;;;;;;
10221;1626843877;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6622863139;;;1221;659;1209;710;1232;608;0,17407;-0,06703;-0,98245;0,05077;-0,15971;-0,98586;3,735;3,828;3,832;Valid;Valid;278,4;253,4;391,3;334,3;257,2;387,9;347,7;226,7;354,3;194,3;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;50;65;;;;;;;;;;;;;;;
10253;1626843910;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6622896097;;;1266;702;1225;690;1307;714;0,18119;-0,07857;-0,9803;0,10277;-0,07153;-0,99213;3,812;3,937;3,86;Valid;Valid;279,4;252,1;393,4;335,5;256,2;390,3;352,1;220,5;375,9;228;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;50;65;;;;;;;;;;;;;;;
10270;1626843927;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6622913078;;;1280;708;1230;707;1329;709;0,18319;-0,06375;-0,98101;0,11701;-0,07433;-0,99035;3,791;3,941;3,867;Valid;Valid;279,9;251,3;394,2;336;255,9;391;353,5;225,7;382,2;226,6;;;;;;;Eyetracker Calibration;;;;;;;;Unclassified;33;70;;;;;;;;;;;;;;;
10303;1626843960;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6622946022;;;1240;694;1186;666;1294;723;0,15082;-0,09612;-0,98388;0,08955;-0,06335;-0,99397;3,862;3,918;3,894;Valid;Valid;280,5;251,2;394,5;336,6;256;391,5;340,9;212,6;371,9;231;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;33;66;;;;;;;;;;;;;;;
10320;1626843977;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6622963003;;;1218;668;1183;681;1253;654;0,14799;-0,08338;-0,98547;0,05869;-0,1192;-0,99113;3,851;3,971;3,89;Valid;Valid;280,7;251,1;395,4;337;256,1;392,2;340;217,7;360,2;208,9;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;33;66;;;;;;;;;;;;;;;
10353;1626844010;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6622995938;;;1245;718;1181;706;1310;729;0,14689;-0,06474;-0,98703;0,10028;-0,05787;-0,99327;3,854;3,917;3,899;Valid;Valid;280,6;251,4;396;336,9;255,9;392,9;339,5;225,4;376,6;233;;;;;;;Eyetracker Calibration;;;;;;;;Unclassified;33;71;;;;;;;;;;;;;;;
10370;1626844027;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623012931;;;1201;648;1190;682;1211;614;0,15422;-0,08436;-0,98443;0,02873;-0,15064;-0,98817;3,87;3,938;3,905;Valid;Valid;280,3;251,8;395,7;336,9;256,1;392,6;342,3;217,9;348,3;196,2;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;17;67;;;;;;;;;;;;;;;
10403;1626844060;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623045853;;;1178;622;1184;665;1172;580;0,15056;-0,09865;-0,98367;0,00148;-0,177;-0,98421;3,865;3,974;3,922;Valid;Valid;279,7;252;395,4;336,3;255,7;392,1;340,3;212,4;336,9;185,2;;;;;;;Eyetracker Calibration;;;;;;;;Unclassified;33;72;;;;;;;;;;;;;;;
10420;1626844077;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623062842;;;1203;664;1183;689;1222;639;0,15167;-0,0796;-0,98522;0,03933;-0,12929;-0,99083;3,881;3,978;3,925;Valid;Valid;279,2;252,1;395,3;335,8;255,2;392;340,1;220,1;351,4;204;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;17;68;;;;;;;;;;;;;;;
10453;1626844110;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623095759;;;1219;683;1179;656;1259;710;0,15081;-0,1077;-0,98268;0,06938;-0,07127;-0,99504;3,898;3,979;3,93;Valid;Valid;278,6;252,6;394,2;334,8;254,7;390,9;339;209,4;362,1;226,7;;;;;;;Eyetracker Calibration;;;;;;;;Unclassified;33;73;;;;;;;;;;;;;;;
10470;1626844127;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623112754;;;1194;637;1182;656;1206;619;0,15343;-0,10755;-0,98229;0,03053;-0,14354;-0,98917;3,892;3,999;3,946;Valid;Valid;278;252,7;395,2;334,7;254,5;391,4;339,8;209,4;346,7;197,7;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;17;69;;;;;;;;;;;;;;;
10503;1626844160;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623145674;;;1173;632;1191;689;1155;575;0,16176;-0,0818;-0,98343;-0,00479;-0,17616;-0,98435;3,903;4,039;3,957;Valid;Valid;277,3;252,9;396,3;334,1;254;392,5;342,5;219,9;332,2;183,7;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;17;70;;;;;;;;;;;;;;;
10520;1626844177;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623162668;;;1174;627;1187;665;1161;589;0,15933;-0,10105;-0,98204;0,00013;-0,16483;-0,98632;3,923;4,009;3,971;Valid;Valid;276,8;253,2;396,4;333,7;253,6;392,5;341,1;212,5;333,8;188;;;;;;;Eyetracker Calibration;;;;;;;;Unclassified;33;75;;;;;;;;;;;;;;;
10553;1626844210;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623195590;;;1231;656;1181;650;1282;661;0,15652;-0,11308;-0,98118;0,09143;-0,10397;-0,99037;3,951;4,237;4;Valid;Valid;276,2;253,4;396,5;332,5;252,3;392,4;339,4;207,7;368,7;211,1;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;17;71;;;;;;;;;;;;;;;
10570;1626844227;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623212579;;;1197;651;1181;670;1213;632;0,15867;-0,0969;-0,98257;0,04167;-0,12675;-0,99106;3,95;4,042;4,004;Valid;Valid;275,7;253,3;396,5;332,3;252;392,3;339,7;214,2;348,8;201,8;;;;;;;Eyetracker Calibration;;;;;;;;Unclassified;17;76;;;;;;;;;;;;;;;
10620;1626844277;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623262500;;;1207;667;1181;663;1233;671;0,16045;-0,10131;-0,98183;0,05998;-0,09074;-0,99407;3,927;3,992;3,975;Valid;Valid;274,5;252,8;397,3;331;250,1;392,1;339,4;211,8;354,6;214,3;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;50;72;;;;;;;;;;;;;;;
10869;1626844526;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623512016;;;1034;616;985;614;1083;617;0,02727;-0,10945;-0,99362;-0,03599;-0,09407;-0,99492;3,698;3,747;3,731;Valid;Valid;272,3;239,5;392,6;325,4;233,8;387;283,1;196,3;311,4;197,2;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;33;75;;;;;;;;;;;;;;;
10902;1626844559;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623545007;;;1045;611;1010;610;1080;611;0,04368;-0,10304;-0,99372;-0,04157;-0,08827;-0,99523;3,788;3,779;3,783;Valid;Valid;272,8;236,4;399;327;230,2;394,4;290,4;195;310,6;195,2;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;116;18;1034;595;;;;;;;;;;;;;
10919;1626844576;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623561928;;;1041;597;1011;599;1071;595;0,0422;-0,10761;-0,9933;-0,05025;-0,09871;-0,99385;3,813;3,8;3,806;Valid;Valid;273,4;234,9;402,2;327,8;229,4;396,5;290,5;191,3;307,8;190;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;116;18;1034;595;;;;;;;;;;;;;
10936;1626844593;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623578393;;;1035;593;1008;591;1061;595;0,0396;-0,11222;-0,99289;-0,05805;-0,09746;-0,99354;3,831;3,832;3,832;Valid;Valid;273,8;234,4;403,5;328,4;229;397,6;289,9;188,8;305,2;190;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;116;18;1034;595;;;;;;;;;;;;;
10952;1626844609;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623594922;;;1029;582;1010;587;1048;576;0,03877;-0,11359;-0,99277;-0,07017;-0,11139;-0,9913;3,841;3,853;3,843;Valid;Valid;274,5;234;405,2;329,6;228,8;399,6;290,3;187,6;301,3;183,9;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;116;18;1034;595;;;;;;;;;;;;;
10969;1626844626;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623611852;;;1027;585;1010;587;1045;583;0,03689;-0,1138;-0,99282;-0,07465;-0,10625;-0,99153;3,854;3,844;3,853;Valid;Valid;275,3;234,1;407,1;330,5;229,1;400,9;290,4;187,5;300,3;186,1;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;116;18;1034;595;;;;;;;;;;;;;
10986;1626844642;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623628262;;;1028;584;1012;585;1045;582;0,03711;-0,11567;-0,99259;-0,07606;-0,10714;-0,99133;3,855;3,855;3,855;Valid;Valid;275,7;234,4;408;331,2;229,4;401,8;291;186,8;300,4;186;;;;;;;Eyetracker Calibration;;;;;;;;Fixation;116;18;1034;595;;;;;;;;;;;;;
11069;1626844726;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623711738;;;1024;574;1009;570;1038;578;0,02345;-0,14052;-0,9898;-0,09597;-0,12501;-0,9875;3,858;3,88;3,869;Valid;Valid;280,5;240,3;410,7;337,6;235,9;403,9;290,2;182;298,3;184,8;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;67;76;;;;;;;;;;;;;;;
11102;1626844759;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623744669;;;1036;526;1030;543;1043;509;0,0338;-0,16367;-0,98594;-0,09755;-0,18286;-0,97829;3,944;4,031;3,952;Valid;Valid;282;241,7;410,8;340,1;238;403,2;296,1;173,5;299,9;162,7;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;67;76;;;;;;;;;;;;;;;
11119;1626844776;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623761685;;;1015;530;1027;552;1004;508;0,02833;-0,16025;-0,98667;-0,1266;-0,1852;-0,97451;3,926;3,965;3,957;Valid;Valid;283,5;242,9;409,5;340,9;238,8;402,3;295,2;176,4;288,6;162,3;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;67;76;;;;;;;;;;;;;;;
11152;1626844809;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623794584;;;1025;533;1021;532;1029;534;0,01923;-0,17477;-0,98442;-0,11684;-0,16607;-0,97917;3,959;3,976;3,968;Valid;Valid;285,6;242,8;411;343,9;239,1;403,3;293,7;169,9;295,7;170,7;;;;;;;Eyetracker Calibration;;;;;;;;Unclassified;50;79;;;;;;;;;;;;;;;
11169;1626844826;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623811638;;;1023;525;1019;541;1027;508;0,01327;-0,16649;-0,98595;-0,121;-0,1844;-0,97538;3,979;3,984;3,981;Valid;Valid;287,4;242,3;411,7;345,3;238,8;403,7;292,9;172,8;295,2;162,4;;;;;;;Eyetracker Calibration;;;;;;;;Unclassified;50;79;;;;;;;;;;;;;;;
11302;1626844958;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623944330;;;982;507;1038;563;926;450;-0,00382;-0,13612;-0,99069;-0,2169;-0,21526;-0,95216;4,064;3,985;4,025;Valid;Valid;300;235,9;408,3;357,3;234;399,2;298,5;179,8;266,3;143,8;;;;;;;Eyetracker Calibration;;;;;;;;Unclassified;17;82;;;;;;;;;;;;;;;
11352;1626845009;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6623994342;;;1030;539;1026;561;1034;518;-0,02228;-0,13792;-0,99019;-0,15459;-0,16686;-0,97379;3,966;3,865;3,927;Valid;Valid;304;235,6;404,8;360,3;233,4;397,2;294,9;179,2;297,2;165,4;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;33;77;;;;;;;;;;;;;;;
11402;1626845058;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6624044258;;;968;582;1008;571;929;594;-0,04287;-0,12578;-0,99113;-0,23721;-0,103;-0,96598;3,864;3,942;3,884;Valid;Valid;307,4;233,9;407,1;364,4;232,2;396,7;289,8;182,2;267;189,9;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;33;78;;;;;;;;;;;;;;;
11419;1626845076;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6624061358;;;1012;583;1005;569;1020;596;-0,04776;-0,12657;-0,99081;-0,17716;-0,10284;-0,97879;3,874;3,894;3,885;Valid;Valid;308,4;233,8;406,4;364,9;232,2;396,5;288,8;181,9;293,1;190,5;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;33;78;;;;;;;;;;;;;;;
11452;1626845108;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6624094173;;;1056;590;1026;585;1086;594;-0,037;-0,11718;-0,99242;-0,13449;-0,10813;-0,985;3,876;3,894;3,885;Valid;Valid;310;234,4;402,8;366;233;392,9;294,9;186,9;312,3;189,9;;;;;;;Eyetracker Calibration;;;;;;;;Saccade;34;79;;;;;;;;;;;;;;;
11501;1626845158;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6624144088;;;1035;577;1018;579;1053;575;-0,04733;-0,12311;-0,99126;-0,16301;-0,12484;-0,97869;3,929;3,937;3,939;Valid;Valid;311,8;234,7;400,5;367,7;233,6;390,3;292,7;185;302,7;183,8;;;;;;;Eyetracker Calibration;;;;;;;;Unclassified;34;83;;;;;;;;;;;;;;;
11519;1626845175;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6624161248;;;1045;572;1037;572;1053;572;-0,03502;-0,12788;-0,99117;-0,1642;-0,1267;-0,97826;3,922;3,939;3,94;Valid;Valid;312,2;234,4;400,8;368,3;233,3;390,5;298;182,7;302,7;182,7;;;;;;;Eyetracker Calibration;;;;;;;;Unclassified;34;83;;;;;;;;;;;;;;;
